region_code,region_name,year,population
ES5,Este,2017,421882
ES51,Cataluña,2017,424832
ES511,Barcelona,2017,429101
ES620,Murcia,2017,282456
ES63,Ciudad de Ceuta,2017,285819
ES630,Ceuta,2017,289125
ES64,Ciudad de Melilla,2017,292225
ES640,Melilla,2017,295644
ES7,Canarias,2017,298486
ES70,Canarias,2017,300789
ES703,El Hierro,2017,303754
ES704,Fuerteventura,2017,305244
ES705,Gran Canaria,2017,307231
ES706,La Gomera,2017,308843
ES707,La Palma,2017,311134
ES708,Lanzarote,2017,316051
ES709,Tenerife,2017,319851
ES1,Noroeste,2012,186397
ES11,Galicia,2012,186638
ES111,A Coruña,2012,186692
ES112,Lugo,2012,186925
ES113,Ourense,2012,186792
ES114,Pontevedra,2012,186733
ES12,Principado de Asturias,2012,186547
ES120,Asturias,2012,186455
ES13,Cantabria,2012,186327
ES130,Cantabria,2012,185908
ES2,Noreste,2012,185570
ES21,País Vasco,2012,176329
ES211,Araba/Álava,2012,175188
ES212,Gipuzkoa,2012,174147
ES213,Bizkaia,2012,172985
ES418,Valladolid,2012,368130
ES419,Zamora,2012,367203
ES42,Castilla-La Mancha,2012,366058
ES421,Albacete,2012,364610
ES422,Ciudad Real,2012,362877
ES423,Cuenca,2012,361093
ES424,Guadalajara,2012,359506
ES425,Toledo,2012,358028
ES43,Extremadura,2012,356839
ES431,Badajoz,2012,354937
ES432,Cáceres,2012,352743
ES5,Este,2012,334791
ES51,Cataluña,2012,331420
ES511,Barcelona,2012,328550
ES512,Girona,2012,325647
ES513,Lleida,2012,1421823
ES514,Tarragona,2012,1415554
ES52,Comunitat Valenciana,2012,1423317
ES521,Alicante/Alacant,2012,1436597
ES522,Castellón/Castelló,2012,1442512
ES523,Valencia/València,2012,1449121
ES53,Illes Balears,2012,1452423
ES531,Eivissa y Formentera,2012,1456724
ES532,Mallorca,2012,1460432
ES533,Menorca,2012,1463520
ES6,Sur,2012,1424772
ES61,Andalucía,2012,1427508
ES611,Almería,2012,1428469
ES612,Cádiz,2012,1428449
ES613,Córdoba,2012,1428885
ES614,Granada,2012,1428714
ES615,Huelva,2012,1428601
ES616,Jaén,2012,1426883
ES617,Málaga,2012,1426155
ES618,Sevilla,2012,1427073
ES62,Región de Murcia,2012,1428496
ES620,Murcia,2012,1428620
ES63,Ciudad de Ceuta,2012,1427162
ES630,Ceuta,2012,1425897
ES64,Ciudad de Melilla,2012,1421264
ES640,Melilla,2012,1418541
ES7,Canarias,2012,1414734
ES70,Canarias,2012,1410641
ES703,El Hierro,2012,1408415
ES704,Fuerteventura,2012,1404441
ES705,Gran Canaria,2012,1399038
ES706,La Gomera,2012,1322861
ES707,La Palma,2012,1311843
ES708,Lanzarote,2012,1303380
ES709,Tenerife,2012,1294712
ES,Spain,2013,451679
ES1,Noroeste,2013,453300
ES11,Galicia,2013,456113
ES111,A Coruña,2013,459597
ES112,Lugo,2013,465610
ES113,Ourense,2013,469892
ES114,Pontevedra,2013,469983
ES12,Principado de Asturias,2013,478618
ES120,Asturias,2013,484122
ES2,Noreste,2013,2274230
ES21,País Vasco,2013,2272444
ES211,Araba/Álava,2013,2275572
ES212,Gipuzkoa,2013,2282411
ES213,Bizkaia,2013,2289462
ES22,Comunidad Foral de Navarra,2013,2297278
ES220,Navarra,2013,2306952
ES23,La Rioja,2013,2316874
ES230,La Rioja,2013,2328686
ES24,Aragón,2013,2344671
ES241,Huesca,2013,2351652
ES242,Teruel,2013,2355304
ES243,Zaragoza,2013,2354349
ES3,Comunidad de Madrid,2013,2352891
ES30,Comunidad de Madrid,2013,2350150
ES300,Madrid,2013,2348308
ES4,Centro (ES),2013,2345981
ES41,Castilla y León,2013,2341807
ES411,Ávila,2013,2337787
ES412,Burgos,2013,2331642
ES413,León,2013,2329587
ES414,Palencia,2013,2310828
ES415,Salamanca,2013,2290675
ES416,Segovia,2013,2272517
ES417,Soria,2013,2259588
ES418,Valladolid,2013,2246203
ES419,Zamora,2013,2235005
ES42,Castilla-La Mancha,2013,2226188
ES421,Albacete,2013,2229958
ES422,Ciudad Real,2013,2239686
ES423,Cuenca,2013,2252648
ES424,Guadalajara,2013,2264956
ES432,Cáceres,2013,317688
ES5,Este,2013,318499
ES51,Cataluña,2013,319790
ES511,Barcelona,2013,321538
ES512,Girona,2013,323612
ES513,Lleida,2013,325796
ES514,Tarragona,2013,328430
ES52,Comunitat Valenciana,2013,331146
ES521,Alicante/Alacant,2013,334181
ES522,Castellón/Castelló,2013,338059
ES523,Valencia/València,2013,341589
ES53,Illes Balears,2013,344861
ES531,Eivissa y Formentera,2013,347515
ES532,Mallorca,2013,349982
ES533,Menorca,2013,352256
ES6,Sur,2013,354794
ES61,Andalucía,2013,357181
ES611,Almería,2013,359265
ES612,Cádiz,2013,361380
ES613,Córdoba,2013,363065
ES614,Granada,2013,365082
ES615,Huelva,2013,363310
ES616,Jaén,2013,361124
ES617,Málaga,2013,359510
ES618,Sevilla,2013,358812
ES62,Región de Murcia,2013,358021
ES620,Murcia,2013,357612
ES63,Ciudad de Ceuta,2013,357599
ES630,Ceuta,2013,359888
ES64,Ciudad de Melilla,2013,365752
ES640,Melilla,2013,372365
ES7,Canarias,2013,379085
ES705,Gran Canaria,2013,336273
ES706,La Gomera,2013,337904
ES707,La Palma,2013,340470
ES708,Lanzarote,2013,343569
ES709,Tenerife,2013,346631
ES,Spain,2014,3224213
ES1,Noroeste,2014,3226814
ES12,Principado de Asturias,2014,743176
ES120,Asturias,2014,745567
ES13,Cantabria,2014,745443
ES130,Cantabria,2014,747645
ES2,Noreste,2014,750747
ES21,País Vasco,2014,751916
ES211,Araba/Álava,2014,753533
ES212,Gipuzkoa,2014,727354
ES213,Bizkaia,2014,725932
ES22,Comunidad Foral de Navarra,2014,723892
ES220,Navarra,2014,723787
ES23,La Rioja,2014,722889
ES230,La Rioja,2014,721848
ES24,Aragón,2014,719655
ES241,Huesca,2014,718165
ES242,Teruel,2014,716260
ES243,Zaragoza,2014,713791
ES3,Comunidad de Madrid,2014,614316
ES30,Comunidad de Madrid,2014,609948
ES300,Madrid,2014,606589
ES4,Centro (ES),2014,604158
ES41,Castilla y León,2014,600549
ES411,Ávila,2014,595526
ES412,Burgos,2014,591053
ES413,León,2014,585146
ES414,Palencia,2014,581442
ES415,Salamanca,2014,575580
ES416,Segovia,2014,599415
ES417,Soria,2014,597583
ES418,Valladolid,2014,595888
ES424,Guadalajara,2014,462017
ES425,Toledo,2014,463019
ES43,Extremadura,2014,461106
ES431,Badajoz,2014,460973
ES432,Cáceres,2014,462128
ES5,Este,2014,463325
ES51,Cataluña,2014,464354
ES511,Barcelona,2014,462924
ES512,Girona,2014,461232
ES513,Lleida,2014,459805
ES514,Tarragona,2014,460507
ES52,Comunitat Valenciana,2014,460044
ES521,Alicante/Alacant,2014,457693
ES522,Castellón/Castelló,2014,453958
ES523,Valencia/València,2014,451193
ES53,Illes Balears,2014,448749
ES531,Eivissa y Formentera,2014,446456
ES532,Mallorca,2014,410706
ES533,Menorca,2014,406330
ES6,Sur,2014,403088
ES61,Andalucía,2014,399259
ES611,Almería,2014,394625
ES612,Cádiz,2014,390334
ES613,Córdoba,2014,385268
ES614,Granada,2014,379622
ES615,Huelva,2014,376562
ES616,Jaén,2014,371805
ES617,Málaga,2014,391095
ES618,Sevilla,2014,389513
ES62,Región de Murcia,2014,389748
ES7,Canarias,2014,817743
ES70,Canarias,2014,822720
ES703,El Hierro,2014,823268
ES704,Fuerteventura,2014,826307
ES705,Gran Canaria,2014,831282
ES706,La Gomera,2014,836255
ES707,La Palma,2014,840929
ES708,Lanzarote,2014,804812
ES709,Tenerife,2014,814978
ES,Spain,2016,1777510
ES1,Noroeste,2016,1786781
ES11,Galicia,2016,1796314
ES111,A Coruña,2016,1805683
ES112,Lugo,2016,1814323
ES113,Ourense,2016,1827143
ES114,Pontevedra,2016,1838691
ES12,Principado de Asturias,2016,1851702
ES120,Asturias,2016,1866283
ES13,Cantabria,2016,1879781
ES130,Cantabria,2016,1892328
ES2,Noreste,2016,1904563
ES21,País Vasco,2016,1921924
ES211,Araba/Álava,2016,1942677
ES212,Gipuzkoa,2016,1963466
ES213,Bizkaia,2016,1992116
ES22,Comunidad Foral de Navarra,2016,2015607
ES220,Navarra,2016,2039166
ES23,La Rioja,2016,2059729
ES230,La Rioja,2016,2071191
ES24,Aragón,2016,2085102
ES241,Huesca,2016,2101461
ES242,Teruel,2016,2110762
ES415,Salamanca,2016,273537
ES416,Segovia,2016,275004
ES417,Soria,2016,276653
ES418,Valladolid,2016,278551
ES419,Zamora,2016,281322
ES42,Castilla-La Mancha,2016,283788
ES421,Albacete,2016,285868
ES422,Ciudad Real,2016,288859
ES423,Cuenca,2016,291393
ES424,Guadalajara,2016,293572
ES425,Toledo,2016,296825
ES43,Extremadura,2016,299484
ES431,Badajoz,2016,301724
ES432,Cáceres,2016,304116
ES5,Este,2016,306840
ES51,Cataluña,2016,310665
ES511,Barcelona,2016,314784
ES512,Girona,2016,320333
ES513,Lleida,2016,324825
ES514,Tarragona,2016,329352
ES52,Comunitat Valenciana,2016,333848
ES521,Alicante/Alacant,2016,336748
ES522,Castellón/Castelló,2016,340243
ES523,Valencia/València,2016,342805
ES53,Illes Balears,2016,343746
ES616,Jaén,2016,1488709
ES617,Málaga,2016,1494641
ES618,Sevilla,2016,1500857
ES62,Región de Murcia,2016,1508230
ES620,Murcia,2016,1514992
ES63,Ciudad de Ceuta,2016,1521895
ES630,Ceuta,2016,1528455
ES64,Ciudad de Melilla,2016,1538284
ES640,Melilla,2016,1547298
ES7,Canarias,2016,1558130
ES70,Canarias,2016,1569458
ES703,El Hierro,2016,1580297
ES704,Fuerteventura,2016,1590604
ES705,Gran Canaria,2016,1600447
ES706,La Gomera,2016,1615084
ES707,La Palma,2016,1632012
ES708,Lanzarote,2016,1648682
ES709,Tenerife,2016,1671783
ES113,Ourense,2015,1355514
ES114,Pontevedra,2015,1354679
ES12,Principado de Asturias,2015,1353777
ES120,Asturias,2015,1353025
ES13,Cantabria,2015,1352279
ES130,Cantabria,2015,1352313
ES2,Noreste,2015,1351651
ES21,País Vasco,2015,1350943
ES211,Araba/Álava,2015,1350263
ES212,Gipuzkoa,2015,1349903
ES213,Bizkaia,2015,1350286
ES22,Comunidad Foral de Navarra,2015,1349286
ES220,Navarra,2015,1349729
ES23,La Rioja,2015,1348611
ES230,La Rioja,2015,1347233
ES24,Aragón,2015,1345808
ES241,Huesca,2015,1343458
ES242,Teruel,2015,1342287
ES243,Zaragoza,2015,1340811
ES3,Comunidad de Madrid,2015,1339242
ES30,Comunidad de Madrid,2015,1336785
ES300,Madrid,2015,1334238
ES4,Centro (ES),2015,1310511
ES41,Castilla y León,2015,1305883
ES411,Ávila,2015,1301530
ES424,Guadalajara,2015,692434
ES425,Toledo,2015,691999
ES43,Extremadura,2015,691452
ES431,Badajoz,2015,691101
ES432,Cáceres,2015,690700
ES5,Este,2015,690178
ES51,Cataluña,2015,689521
ES511,Barcelona,2015,689096
ES512,Girona,2015,689098
ES513,Lleida,2015,688295
ES514,Tarragona,2015,689601
ES52,Comunitat Valenciana,2015,690121
ES521,Alicante/Alacant,2015,690420
ES522,Castellón/Castelló,2015,690449
ES523,Valencia/València,2015,690434
ES53,Illes Balears,2015,690778
ES531,Eivissa y Formentera,2015,691023
ES532,Mallorca,2015,691368
ES533,Menorca,2015,691509
ES6,Sur,2015,691136
ES61,Andalucía,2015,689525
ES611,Almería,2015,688106
ES612,Cádiz,2015,687174
ES7,Canarias,2015,661343
ES70,Canarias,2015,661026
ES703,El Hierro,2015,660827
ES704,Fuerteventura,2015,661212
ES705,Gran Canaria,2015,660951
ES706,La Gomera,2015,660765
ES707,La Palma,2015,660742
ES708,Lanzarote,2015,660807
ES709,Tenerife,2015,661188
ES,Spain,2023,993442
ES1,Noroeste,2023,1005687
ES11,Galicia,2023,1018735
ES111,A Coruña,2023,1027782
ES112,Lugo,2023,1037208
ES113,Ourense,2023,1040915
ES114,Pontevedra,2023,1051056
ES12,Principado de Asturias,2023,1056332
ES120,Asturias,2023,1059082
ES24,Aragón,2023,666338
ES241,Huesca,2023,680578
ES242,Teruel,2023,694173
ES243,Zaragoza,2023,707757
ES3,Comunidad de Madrid,2023,721880
ES30,Comunidad de Madrid,2023,736412
ES300,Madrid,2023,751286
ES4,Centro (ES),2023,766156
ES41,Castilla y León,2023,791424
ES411,Ávila,2023,802381
ES412,Burgos,2023,817503
ES413,León,2023,838324
ES414,Palencia,2023,851145
ES415,Salamanca,2023,866665
ES416,Segovia,2023,894509
ES417,Soria,2023,908877
ES418,Valladolid,2023,923773
ES419,Zamora,2023,938751
ES42,Castilla-La Mancha,2023,967487
ES421,Albacete,2023,983142
ES422,Ciudad Real,2023,1000773
ES423,Cuenca,2023,1021141
ES424,Guadalajara,2023,1048185
ES425,Toledo,2023,1066736
ES522,Castellón/Castelló,2023,2915524
ES523,Valencia/València,2023,2923047
ES53,Illes Balears,2023,2926420
ES531,Eivissa y Formentera,2023,2928439
ES532,Mallorca,2023,2931223
ES533,Menorca,2023,2934465
ES6,Sur,2023,2937688
ES61,Andalucía,2023,2939517
ES611,Almería,2023,2914110
ES612,Cádiz,2023,2940947
ES613,Córdoba,2023,3005558
ES614,Granada,2023,2942695
ES615,Huelva,2023,2965800
ES616,Jaén,2023,2985153
ES617,Málaga,2023,2995289
ES618,Sevilla,2023,3013892
ES62,Región de Murcia,2023,3043846
ES620,Murcia,2023,3065961
ES63,Ciudad de Ceuta,2023,3100666
ES630,Ceuta,2023,3119860
ES64,Ciudad de Melilla,2023,3133649
ES640,Melilla,2023,3152628
ES7,Canarias,2023,3171989
ES70,Canarias,2023,3179735
ES,Spain,2024,2690038
ES1,Noroeste,2024,2733265
ES211,Araba/Álava,2024,2427183
ES212,Gipuzkoa,2024,2438955
ES213,Bizkaia,2024,2447403
ES22,Comunidad Foral de Navarra,2024,2454855
ES220,Navarra,2024,2463105
ES23,La Rioja,2024,2471872
ES230,La Rioja,2024,2480771
ES24,Aragón,2024,2488652
ES241,Huesca,2024,2507387
ES242,Teruel,2024,2526619
ES243,Zaragoza,2024,2516167
ES3,Comunidad de Madrid,2024,2513021
ES30,Comunidad de Madrid,2024,2545274
ES300,Madrid,2024,2553647
ES4,Centro (ES),2024,2566840
ES41,Castilla y León,2024,2572850
ES411,Ávila,2024,2645584
ES412,Burgos,2024,2633417
ES413,León,2024,2719113
ES414,Palencia,2024,2690180
ES415,Salamanca,2024,2677584
ES416,Segovia,2024,2693034
ES417,Soria,2024,2690038
ES418,Valladolid,2024,2733265
ES51,Cataluña,2024,721704
ES511,Barcelona,2024,725281
ES512,Girona,2024,727873
ES513,Lleida,2024,730172
ES514,Tarragona,2024,732708
ES52,Comunitat Valenciana,2024,735401
ES521,Alicante/Alacant,2024,738135
ES522,Castellón/Castelló,2024,740569
ES523,Valencia/València,2024,748982
ES53,Illes Balears,2024,765127
ES531,Eivissa y Formentera,2024,763714
ES532,Mallorca,2024,757353
ES533,Menorca,2024,757898
ES6,Sur,2024,758237
ES61,Andalucía,2024,766782
ES611,Almería,2024,768417
ES612,Cádiz,2024,779379
ES613,Córdoba,2024,786326
ES614,Granada,2024,807903
ES615,Huelva,2024,808974
ES616,Jaén,2024,811901
ES617,Málaga,2024,816684
ES618,Sevilla,2024,818023
ES62,Región de Murcia,2024,824352
ES707,La Palma,2024,686141
ES708,Lanzarote,2024,691047
ES709,Tenerife,2024,695053
ES,Spain,2018,264679
ES1,Noroeste,2018,265145
ES11,Galicia,2018,265265
ES111,A Coruña,2018,265465
ES13,Cantabria,2018,2544100
ES130,Cantabria,2018,2549700
ES2,Noreste,2018,2552400
ES21,País Vasco,2018,2551097
ES211,Araba/Álava,2018,2548336
ES212,Gipuzkoa,2018,2542920
ES213,Bizkaia,2018,2535770
ES22,Comunidad Foral de Navarra,2018,2526639
ES220,Navarra,2018,2521919
ES23,La Rioja,2018,2518702
ES230,La Rioja,2018,2515914
ES24,Aragón,2018,2516218
ES241,Huesca,2018,2519852
ES242,Teruel,2018,2531076
ES243,Zaragoza,2018,2544360
ES3,Comunidad de Madrid,2018,2557067
ES30,Comunidad de Madrid,2018,2573330
ES300,Madrid,2018,2590604
ES4,Centro (ES),2018,2609479
ES41,Castilla y León,2018,2630100
ES411,Ávila,2018,2651011
ES412,Burgos,2018,2673791
ES413,León,2018,2693358
ES414,Palencia,2018,2707445
ES415,Salamanca,2018,2721819
ES416,Segovia,2018,2741974
ES417,Soria,2018,2767348
ES418,Valladolid,2018,2789735
ES419,Zamora,2018,2808080
ES42,Castilla-La Mancha,2018,2822003
ES523,Valencia/València,2018,425593
ES53,Illes Balears,2018,432505
ES531,Eivissa y Formentera,2018,440857
ES532,Mallorca,2018,450353
ES533,Menorca,2018,459763
ES6,Sur,2018,467163
ES61,Andalucía,2018,473993
ES611,Almería,2018,480622
ES612,Cádiz,2018,488209
ES613,Córdoba,2018,497777
ES614,Granada,2018,506702
ES615,Huelva,2018,512092
ES616,Jaén,2018,516265
ES617,Málaga,2018,524322
ES618,Sevilla,2018,535562
ES62,Región de Murcia,2018,543394
ES620,Murcia,2018,549785
ES63,Ciudad de Ceuta,2018,553230
ES11,Galicia,2019,249100
ES111,A Coruña,2019,249300
ES112,Lugo,2019,249100
ES113,Ourense,2019,248696
ES114,Pontevedra,2019,248991
ES12,Principado de Asturias,2019,249368
ES120,Asturias,2019,249120
ES13,Cantabria,2019,248168
ES130,Cantabria,2019,246329
ES2,Noreste,2019,244714
ES21,País Vasco,2019,243060
ES211,Araba/Álava,2019,241206
ES212,Gipuzkoa,2019,240172
ES213,Bizkaia,2019,239979
ES22,Comunidad Foral de Navarra,2019,240546
ES220,Navarra,2019,241265
ES23,La Rioja,2019,242263
ES230,La Rioja,2019,243363
ES24,Aragón,2019,244584
ES241,Huesca,2019,245663
ES242,Teruel,2019,246617
ES243,Zaragoza,2019,248029
ES3,Comunidad de Madrid,2019,249252
ES30,Comunidad de Madrid,2019,249977
ES300,Madrid,2019,250576
ES4,Centro (ES),2019,251339
ES41,Castilla y León,2019,252692
ES411,Ávila,2019,254495
ES412,Burgos,2019,255553
ES413,León,2019,256127
ES419,Zamora,2019,787000
ES42,Castilla-La Mancha,2019,789700
ES421,Albacete,2019,792600
ES422,Ciudad Real,2019,794300
ES423,Cuenca,2019,795233
ES424,Guadalajara,2019,796154
ES425,Toledo,2019,796292
ES43,Extremadura,2019,798411
ES431,Badajoz,2019,802431
ES432,Cáceres,2019,803694
ES5,Este,2019,804078
ES51,Cataluña,2019,805824
ES511,Barcelona,2019,808725
ES512,Girona,2019,812747
ES513,Lleida,2019,816959
ES514,Tarragona,2019,820689
ES52,Comunitat Valenciana,2019,825057
ES521,Alicante/Alacant,2019,830266
ES522,Castellón/Castelló,2019,835669
ES523,Valencia/València,2019,839750
ES53,Illes Balears,2019,843308
ES531,Eivissa y Formentera,2019,847452
ES532,Mallorca,2019,850778
ES533,Menorca,2019,854473
ES6,Sur,2019,858358
ES61,Andalucía,2019,861000
ES611,Almería,2019,864262
ES612,Cádiz,2019,868577
ES613,Córdoba,2019,871101
ES614,Granada,2019,874190
ES620,Murcia,2019,2618400
ES63,Ciudad de Ceuta,2019,2618400
ES630,Ceuta,2019,2617200
ES64,Ciudad de Melilla,2019,2615422
ES640,Melilla,2019,2610517
ES7,Canarias,2019,2604696
ES70,Canarias,2019,2604785
ES703,El Hierro,2019,2598726
ES704,Fuerteventura,2019,2589044
ES705,Gran Canaria,2019,2584412
ES706,La Gomera,2019,2576802
ES707,La Palma,2019,2569708
ES708,Lanzarote,2019,2572170
ES709,Tenerife,2019,2580878
ES,Spain,2020,465991
ES1,Noroeste,2020,468342
ES11,Galicia,2020,469964
ES111,A Coruña,2020,471613
ES112,Lugo,2020,473980
ES113,Ourense,2020,476534
ES114,Pontevedra,2020,478158
ES12,Principado de Asturias,2020,478945
ES120,Asturias,2020,479474
ES13,Cantabria,2020,481149
ES130,Cantabria,2020,483830
ES2,Noreste,2020,487436
ES21,País Vasco,2020,491423
ES211,Araba/Álava,2020,494954
ES212,Gipuzkoa,2020,497600
ES213,Bizkaia,2020,500816
ES22,Comunidad Foral de Navarra,2020,504692
ES220,Navarra,2020,508777
ES23,La Rioja,2020,513250
ES230,La Rioja,2020,518187
ES24,Aragón,2020,524010
ES241,Huesca,2020,530094
ES242,Teruel,2020,534519
ES243,Zaragoza,2020,539043
ES3,Comunidad de Madrid,2020,543128
ES412,Burgos,2020,570000
ES413,León,2020,574900
ES414,Palencia,2020,578200
ES415,Salamanca,2020,578737
ES416,Segovia,2020,578470
ES417,Soria,2020,582831
ES418,Valladolid,2020,587134
ES419,Zamora,2020,591022
ES42,Castilla-La Mancha,2020,595290
ES421,Albacete,2020,600396
ES422,Ciudad Real,2020,605458
ES423,Cuenca,2020,607196
ES424,Guadalajara,2020,608403
ES425,Toledo,2020,612776
ES43,Extremadura,2020,618251
ES431,Badajoz,2020,624017
ES432,Cáceres,2020,629242
ES5,Este,2020,633015
ES51,Cataluña,2020,636958
ES511,Barcelona,2020,640964
ES512,Girona,2020,645921
ES513,Lleida,2020,651761
ES514,Tarragona,2020,657399
ES52,Comunitat Valenciana,2020,661995
ES521,Alicante/Alacant,2020,666689
ES522,Castellón/Castelló,2020,671491
ES523,Valencia/València,2020,676063
ES53,Illes Balears,2020,680498
ES531,Eivissa y Formentera,2020,683707
ES532,Mallorca,2020,687466
ES613,Córdoba,2020,2427000
ES614,Granada,2020,2436300
ES615,Huelva,2020,2445100
ES616,Jaén,2020,2449512
ES617,Málaga,2020,2455809
ES618,Sevilla,2020,2466810
ES62,Región de Murcia,2020,2477664
ES620,Murcia,2020,2491949
ES63,Ciudad de Ceuta,2020,2507523
ES630,Ceuta,2020,2527532
ES64,Ciudad de Melilla,2020,2545994
ES640,Melilla,2020,2553980
ES7,Canarias,2020,2560911
ES70,Canarias,2020,2569157
ES703,El Hierro,2020,2580452
ES704,Fuerteventura,2020,2595072
ES705,Gran Canaria,2020,2615748
ES706,La Gomera,2020,2640736
ES707,La Palma,2020,2665296
ES708,Lanzarote,2020,2686149
ES709,Tenerife,2020,2709001
ES,Spain,2021,26354
ES1,Noroeste,2021,26356
ES11,Galicia,2021,26503
ES111,A Coruña,2021,26747
ES112,Lugo,2021,26953
ES113,Ourense,2021,27096
ES114,Pontevedra,2021,27207
ES12,Principado de Asturias,2021,27310
ES120,Asturias,2021,27469
ES13,Cantabria,2021,27595
ES130,Cantabria,2021,27627
ES2,Noreste,2021,27480
ES21,País Vasco,2021,27324
ES211,Araba/Álava,2021,27158
ES212,Gipuzkoa,2021,26984
ES213,Bizkaia,2021,26919
ES22,Comunidad Foral de Navarra,2021,26816
ES220,Navarra,2021,26688
ES415,Salamanca,2021,19350
ES416,Segovia,2021,19252
ES417,Soria,2021,19243
ES418,Valladolid,2021,19394
ES419,Zamora,2021,19642
ES42,Castilla-La Mancha,2021,19901
ES421,Albacete,2021,20161
ES422,Ciudad Real,2021,20417
ES423,Cuenca,2021,20618
ES424,Guadalajara,2021,20803
ES425,Toledo,2021,21037
ES43,Extremadura,2021,21279
ES431,Badajoz,2021,21482
ES432,Cáceres,2021,21541
ES5,Este,2021,21568
ES51,Cataluña,2021,21624
ES511,Barcelona,2021,21765
ES512,Girona,2021,21929
ES513,Lleida,2021,21949
ES514,Tarragona,2021,22055
ES616,Jaén,2021,22345
ES617,Málaga,2021,22073
ES618,Sevilla,2021,21935
ES62,Región de Murcia,2021,21937
ES620,Murcia,2021,21981
ES63,Ciudad de Ceuta,2021,22129
ES630,Ceuta,2021,22190
ES64,Ciudad de Melilla,2021,22237
ES640,Melilla,2021,22375
ES7,Canarias,2021,22587
ES70,Canarias,2021,22884
ES703,El Hierro,2021,23109
ES704,Fuerteventura,2021,23226
ES705,Gran Canaria,2021,23204
ES706,La Gomera,2021,23210
ES707,La Palma,2021,23214
ES708,Lanzarote,2021,23203
ES709,Tenerife,2021,23133
